date,Energy Type,Energy Generated (GWh)
17/09/2024 0:00,Solar (Utility),0
17/09/2024 0:00,Solar (Rooftop),0
17/09/2024 0:00,Battery (Charging),-79.9
17/09/2024 0:00,Exports,-1332.33
17/09/2024 0:00,Imports,441.95
17/09/2024 0:00,Coal (Brown),4396.5
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),0.43
17/09/2024 0:00,Hydro,332.25
17/09/2024 0:00,Wind,923.25
17/09/2024 0:00,Solar (Utility),0
17/09/2024 0:00,Solar (Rooftop),0
17/09/2024 0:00,Battery (Charging),-13.41
17/09/2024 0:00,Exports,-1150.5
17/09/2024 0:00,Imports,437.07
17/09/2024 0:00,Coal (Brown),4397
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),3.5
17/09/2024 0:00,Hydro,269.33
17/09/2024 0:00,Wind,942.73
17/09/2024 0:00,Solar (Utility),0
17/09/2024 0:00,Solar (Rooftop),0
17/09/2024 0:00,Battery (Charging),-0.32
17/09/2024 0:00,Exports,-909.53
17/09/2024 0:00,Imports,421.82
17/09/2024 0:00,Coal (Brown),4395
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),14.9
17/09/2024 0:00,Hydro,307.62
17/09/2024 0:00,Wind,889.08
17/09/2024 0:00,Solar (Utility),0.01
17/09/2024 0:00,Solar (Rooftop),0.17
17/09/2024 0:00,Battery (Charging),0
17/09/2024 0:00,Exports,-689.52
17/09/2024 0:00,Imports,435.63
17/09/2024 0:00,Coal (Brown),4375.33
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),71.5
17/09/2024 0:00,Hydro,546.72
17/09/2024 0:00,Wind,851.37
17/09/2024 0:00,Solar (Utility),4.05
17/09/2024 0:00,Solar (Rooftop),6.29
17/09/2024 0:00,Battery (Charging),-0.27
17/09/2024 0:00,Exports,-539.17
17/09/2024 0:00,Imports,769.12
17/09/2024 0:00,Coal (Brown),4378.83
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),25.88
17/09/2024 0:00,Hydro,476.3
17/09/2024 0:00,Wind,813.15
17/09/2024 0:00,Solar (Utility),38.54
17/09/2024 0:00,Solar (Rooftop),58.78
17/09/2024 0:00,Battery (Charging),-12.65
17/09/2024 0:00,Exports,-358.32
17/09/2024 0:00,Imports,899.45
17/09/2024 0:00,Coal (Brown),4399.5
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),13.05
17/09/2024 0:00,Hydro,422.27
17/09/2024 0:00,Wind,782.35
17/09/2024 0:00,Solar (Utility),100.19
17/09/2024 0:00,Solar (Rooftop),181.04
17/09/2024 0:00,Battery (Charging),0
17/09/2024 0:00,Exports,-366.7
17/09/2024 0:00,Imports,689.1
17/09/2024 0:00,Coal (Brown),4396
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),79
17/09/2024 0:00,Hydro,521.62
17/09/2024 0:00,Wind,852.07
17/09/2024 0:00,Solar (Utility),161.38
17/09/2024 0:00,Solar (Rooftop),356.38
17/09/2024 0:00,Battery (Charging),-0.08
17/09/2024 0:00,Exports,-269.77
17/09/2024 0:00,Imports,614.87
17/09/2024 0:00,Coal (Brown),4396.33
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),22.48
17/09/2024 0:00,Hydro,401.93
17/09/2024 0:00,Wind,873.17
17/09/2024 0:00,Solar (Utility),212.68
17/09/2024 0:00,Solar (Rooftop),569.54
17/09/2024 0:00,Battery (Charging),-13.18
17/09/2024 0:00,Exports,-255.61
17/09/2024 0:00,Imports,427.32
17/09/2024 0:00,Coal (Brown),4399.33
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),52.43
17/09/2024 0:00,Hydro,194.35
17/09/2024 0:00,Wind,874.8
17/09/2024 0:00,Solar (Utility),335.57
17/09/2024 0:00,Solar (Rooftop),799
17/09/2024 0:00,Battery (Charging),-98.75
17/09/2024 0:00,Exports,-3.72
17/09/2024 0:00,Imports,380.43
17/09/2024 0:00,Coal (Brown),4123.33
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),0
17/09/2024 0:00,Hydro,0.07
17/09/2024 0:00,Wind,903.75
17/09/2024 0:00,Solar (Utility),383.33
17/09/2024 0:00,Solar (Rooftop),1066.03
17/09/2024 0:00,Battery (Charging),-2.12
17/09/2024 0:00,Exports,0
17/09/2024 0:00,Imports,428.95
17/09/2024 0:00,Coal (Brown),3454
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),29.67
17/09/2024 0:00,Hydro,0.07
17/09/2024 0:00,Wind,932.57
17/09/2024 0:00,Solar (Utility),372.98
17/09/2024 0:00,Solar (Rooftop),1373.42
17/09/2024 0:00,Battery (Charging),-19.78
17/09/2024 0:00,Exports,-27.17
17/09/2024 0:00,Imports,462.07
17/09/2024 0:00,Coal (Brown),2916.67
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),5.3
17/09/2024 0:00,Hydro,0.07
17/09/2024 0:00,Wind,990.37
17/09/2024 0:00,Solar (Utility),309.13
17/09/2024 0:00,Solar (Rooftop),1758.33
17/09/2024 0:00,Battery (Charging),-7.17
17/09/2024 0:00,Exports,-315.68
17/09/2024 0:00,Imports,561.62
17/09/2024 0:00,Coal (Brown),2748.33
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),4.08
17/09/2024 0:00,Hydro,0.1
17/09/2024 0:00,Wind,941.37
17/09/2024 0:00,Solar (Utility),298.78
17/09/2024 0:00,Solar (Rooftop),2095.75
17/09/2024 0:00,Battery (Charging),-84.28
17/09/2024 0:00,Exports,-341.95
17/09/2024 0:00,Imports,709.2
17/09/2024 0:00,Coal (Brown),2412.33
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),2.7
17/09/2024 0:00,Hydro,0.1
17/09/2024 0:00,Wind,893.93
17/09/2024 0:00,Solar (Utility),311.37
17/09/2024 0:00,Solar (Rooftop),2371
17/09/2024 0:00,Battery (Charging),-126.55
17/09/2024 0:00,Exports,-341.63
17/09/2024 0:00,Imports,670.72
17/09/2024 0:00,Coal (Brown),2240.67
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),0
17/09/2024 0:00,Hydro,0.07
17/09/2024 0:00,Wind,847.35
17/09/2024 0:00,Solar (Utility),328.03
17/09/2024 0:00,Solar (Rooftop),2641.25
17/09/2024 0:00,Battery (Charging),-119.72
17/09/2024 0:00,Exports,-353.3
17/09/2024 0:00,Imports,639.1
17/09/2024 0:00,Coal (Brown),2075.83
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),0
17/09/2024 0:00,Hydro,0.09
17/09/2024 0:00,Wind,812.08
17/09/2024 0:00,Solar (Utility),304.32
17/09/2024 0:00,Solar (Rooftop),2753.42
17/09/2024 0:00,Battery (Charging),-68.38
17/09/2024 0:00,Exports,-594.73
17/09/2024 0:00,Imports,532.87
17/09/2024 0:00,Coal (Brown),2059.33
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),0
17/09/2024 0:00,Hydro,0.12
17/09/2024 0:00,Wind,915.2
17/09/2024 0:00,Solar (Utility),342.58
17/09/2024 0:00,Solar (Rooftop),2824.83
17/09/2024 0:00,Battery (Charging),-84.15
17/09/2024 0:00,Exports,-592.12
17/09/2024 0:00,Imports,524.87
17/09/2024 0:00,Coal (Brown),2056.5
17/09/2024 0:00,Gas (Steam),0
17/09/2024 0:00,Gas (OCGT),0.1
17/09/2024 0:00,Battery (Discharging),0
17/09/2024 0:00,Hydro,0.13
17/09/2024 0:00,Wind,951.9
17/09/2024 0:00,Solar (Utility),358.4
17/09/2024 0:00,Solar (Rooftop),2793.92
18/09/2024 0:00,Battery (Charging),-89.3
18/09/2024 0:00,Exports,-629.33
18/09/2024 0:00,Imports,557.08
18/09/2024 0:00,Coal (Brown),2047
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),0
18/09/2024 0:00,Hydro,0.11
18/09/2024 0:00,Wind,920.27
18/09/2024 0:00,Solar (Utility),379.98
18/09/2024 0:00,Solar (Rooftop),2638
18/09/2024 0:00,Battery (Charging),-91.27
18/09/2024 0:00,Exports,-429.78
18/09/2024 0:00,Imports,526.18
18/09/2024 0:00,Coal (Brown),2050.83
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),0
18/09/2024 0:00,Hydro,0.1
18/09/2024 0:00,Wind,932.4
18/09/2024 0:00,Solar (Utility),383.17
18/09/2024 0:00,Solar (Rooftop),2446.67
18/09/2024 0:00,Battery (Charging),-19.72
18/09/2024 0:00,Exports,-394.7
18/09/2024 0:00,Imports,530.33
18/09/2024 0:00,Coal (Brown),2084.5
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),2.63
18/09/2024 0:00,Hydro,0.71
18/09/2024 0:00,Wind,993.42
18/09/2024 0:00,Solar (Utility),371.02
18/09/2024 0:00,Solar (Rooftop),2267.25
18/09/2024 0:00,Battery (Charging),-19.12
18/09/2024 0:00,Exports,-616.93
18/09/2024 0:00,Imports,542.03
18/09/2024 0:00,Coal (Brown),2478.17
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),42.18
18/09/2024 0:00,Hydro,1
18/09/2024 0:00,Wind,1023.57
18/09/2024 0:00,Solar (Utility),345.08
18/09/2024 0:00,Solar (Rooftop),1971.42
18/09/2024 0:00,Battery (Charging),-51.03
18/09/2024 0:00,Exports,-603.72
18/09/2024 0:00,Imports,503.32
18/09/2024 0:00,Coal (Brown),2816.17
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),0
18/09/2024 0:00,Hydro,0.98
18/09/2024 0:00,Wind,1019.55
18/09/2024 0:00,Solar (Utility),330
18/09/2024 0:00,Solar (Rooftop),1603.25
18/09/2024 0:00,Battery (Charging),-69.9
18/09/2024 0:00,Exports,-216.15
18/09/2024 0:00,Imports,339.52
18/09/2024 0:00,Coal (Brown),3114.83
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),1.45
18/09/2024 0:00,Hydro,7.38
18/09/2024 0:00,Wind,1021.53
18/09/2024 0:00,Solar (Utility),306.52
18/09/2024 0:00,Solar (Rooftop),1212.32
18/09/2024 0:00,Battery (Charging),-23.42
18/09/2024 0:00,Exports,-449.13
18/09/2024 0:00,Imports,483.8
18/09/2024 0:00,Coal (Brown),3617.83
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),-0.73
18/09/2024 0:00,Battery (Discharging),1.93
18/09/2024 0:00,Hydro,186.4
18/09/2024 0:00,Wind,934.9
18/09/2024 0:00,Solar (Utility),192.7
18/09/2024 0:00,Solar (Rooftop),803.41
18/09/2024 0:00,Battery (Charging),-10
18/09/2024 0:00,Exports,-556.47
18/09/2024 0:00,Imports,401.57
18/09/2024 0:00,Coal (Brown),4011.33
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),109.6
18/09/2024 0:00,Battery (Discharging),66.22
18/09/2024 0:00,Hydro,552.73
18/09/2024 0:00,Wind,827.08
18/09/2024 0:00,Solar (Utility),97.47
18/09/2024 0:00,Solar (Rooftop),437.24
18/09/2024 0:00,Battery (Charging),0
18/09/2024 0:00,Exports,-640.73
18/09/2024 0:00,Imports,444.28
18/09/2024 0:00,Coal (Brown),4164
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),201.77
18/09/2024 0:00,Battery (Discharging),142.32
18/09/2024 0:00,Hydro,1097.92
18/09/2024 0:00,Wind,694.05
18/09/2024 0:00,Solar (Utility),16.49
18/09/2024 0:00,Solar (Rooftop),144.48
18/09/2024 0:00,Battery (Charging),-0.01
18/09/2024 0:00,Exports,-661.68
18/09/2024 0:00,Imports,446.03
18/09/2024 0:00,Coal (Brown),4312.83
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),272.93
18/09/2024 0:00,Battery (Discharging),175.97
18/09/2024 0:00,Hydro,1233.67
18/09/2024 0:00,Wind,714.78
18/09/2024 0:00,Solar (Utility),0.35
18/09/2024 0:00,Solar (Rooftop),20.24
18/09/2024 0:00,Battery (Charging),-0.01
18/09/2024 0:00,Exports,-617.45
18/09/2024 0:00,Imports,434.32
18/09/2024 0:00,Coal (Brown),4389.67
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),273.6
18/09/2024 0:00,Battery (Discharging),113.95
18/09/2024 0:00,Hydro,1264.5
18/09/2024 0:00,Wind,830.78
18/09/2024 0:00,Solar (Utility),0.07
18/09/2024 0:00,Solar (Rooftop),0.69
18/09/2024 0:00,Battery (Charging),-0.07
18/09/2024 0:00,Exports,-671.2
18/09/2024 0:00,Imports,415.92
18/09/2024 0:00,Coal (Brown),4399.83
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),275.1
18/09/2024 0:00,Battery (Discharging),50.53
18/09/2024 0:00,Hydro,1221.83
18/09/2024 0:00,Wind,983.2
18/09/2024 0:00,Solar (Utility),0.06
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-0.05
18/09/2024 0:00,Exports,-920.7
18/09/2024 0:00,Imports,423.43
18/09/2024 0:00,Coal (Brown),4404.33
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),265.27
18/09/2024 0:00,Battery (Discharging),72.32
18/09/2024 0:00,Hydro,1096
18/09/2024 0:00,Wind,1303.83
18/09/2024 0:00,Solar (Utility),0.02
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-0.04
18/09/2024 0:00,Exports,-1156
18/09/2024 0:00,Imports,425.27
18/09/2024 0:00,Coal (Brown),4402.5
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),200.27
18/09/2024 0:00,Battery (Discharging),27.89
18/09/2024 0:00,Hydro,1016.83
18/09/2024 0:00,Wind,1616.17
18/09/2024 0:00,Solar (Utility),0.05
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-0.6
18/09/2024 0:00,Exports,-1441.33
18/09/2024 0:00,Imports,427.82
18/09/2024 0:00,Coal (Brown),4409.5
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),124.27
18/09/2024 0:00,Battery (Discharging),25.1
18/09/2024 0:00,Hydro,992.73
18/09/2024 0:00,Wind,1887
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-0.7
18/09/2024 0:00,Exports,-1805.17
18/09/2024 0:00,Imports,417.03
18/09/2024 0:00,Coal (Brown),4387.17
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),124.93
18/09/2024 0:00,Battery (Discharging),7.25
18/09/2024 0:00,Hydro,983.57
18/09/2024 0:00,Wind,2084.5
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-0.98
18/09/2024 0:00,Exports,-1743.17
18/09/2024 0:00,Imports,360.05
18/09/2024 0:00,Coal (Brown),4400.33
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),124.27
18/09/2024 0:00,Battery (Discharging),0.86
18/09/2024 0:00,Hydro,708.83
18/09/2024 0:00,Wind,2111
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-9.1
18/09/2024 0:00,Exports,-2129.67
18/09/2024 0:00,Imports,431.67
18/09/2024 0:00,Coal (Brown),4360
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),115.43
18/09/2024 0:00,Battery (Discharging),7.19
18/09/2024 0:00,Hydro,760.32
18/09/2024 0:00,Wind,2194.33
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-85.09
18/09/2024 0:00,Exports,-1949.67
18/09/2024 0:00,Imports,444.88
18/09/2024 0:00,Coal (Brown),4312.67
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),3.27
18/09/2024 0:00,Battery (Discharging),0.24
18/09/2024 0:00,Hydro,638.27
18/09/2024 0:00,Wind,2155.83
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-3.47
18/09/2024 0:00,Exports,-1943.17
18/09/2024 0:00,Imports,438.2
18/09/2024 0:00,Coal (Brown),4287.67
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),7.89
18/09/2024 0:00,Hydro,528.87
18/09/2024 0:00,Wind,2199.17
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-9.16
18/09/2024 0:00,Exports,-1749.33
18/09/2024 0:00,Imports,442.57
18/09/2024 0:00,Coal (Brown),4082
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),3.11
18/09/2024 0:00,Hydro,276.12
18/09/2024 0:00,Wind,2299.33
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-32.22
18/09/2024 0:00,Exports,-1686
18/09/2024 0:00,Imports,443.47
18/09/2024 0:00,Coal (Brown),3931
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),8.29
18/09/2024 0:00,Hydro,183.12
18/09/2024 0:00,Wind,2270
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-0.02
18/09/2024 0:00,Exports,-1813.33
18/09/2024 0:00,Imports,428.65
18/09/2024 0:00,Coal (Brown),3927.17
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),37.15
18/09/2024 0:00,Hydro,181.88
18/09/2024 0:00,Wind,2192.33
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-0.11
18/09/2024 0:00,Exports,-1661
18/09/2024 0:00,Imports,430.15
18/09/2024 0:00,Coal (Brown),3872.5
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),38.75
18/09/2024 0:00,Hydro,30.53
18/09/2024 0:00,Wind,2094.5
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-0.27
18/09/2024 0:00,Exports,-1601.33
18/09/2024 0:00,Imports,428.12
18/09/2024 0:00,Coal (Brown),3877
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),25.58
18/09/2024 0:00,Hydro,1.06
18/09/2024 0:00,Wind,1952
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-28.98
18/09/2024 0:00,Exports,-1613.67
18/09/2024 0:00,Imports,425.27
18/09/2024 0:00,Coal (Brown),3780.5
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),2.09
18/09/2024 0:00,Hydro,1.06
18/09/2024 0:00,Wind,2016.83
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-13.69
18/09/2024 0:00,Exports,-1586.83
18/09/2024 0:00,Imports,408.58
18/09/2024 0:00,Coal (Brown),3599.67
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),2.19
18/09/2024 0:00,Hydro,1.01
18/09/2024 0:00,Wind,2126.83
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-48.4
18/09/2024 0:00,Exports,-1550.5
18/09/2024 0:00,Imports,417.55
18/09/2024 0:00,Coal (Brown),3417.67
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),0.03
18/09/2024 0:00,Hydro,0.98
18/09/2024 0:00,Wind,2250
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-39.98
18/09/2024 0:00,Exports,-1421.83
18/09/2024 0:00,Imports,394.35
18/09/2024 0:00,Coal (Brown),3139
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),0
18/09/2024 0:00,Hydro,1.07
18/09/2024 0:00,Wind,2412.33
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-44.8
18/09/2024 0:00,Exports,-1344.17
18/09/2024 0:00,Imports,281.97
18/09/2024 0:00,Coal (Brown),3056.17
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),0.04
18/09/2024 0:00,Hydro,1.01
18/09/2024 0:00,Wind,2573.83
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-7.87
18/09/2024 0:00,Exports,-1289.33
18/09/2024 0:00,Imports,102.2
18/09/2024 0:00,Coal (Brown),2998.5
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),1.6
18/09/2024 0:00,Hydro,1.02
18/09/2024 0:00,Wind,2750.17
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-0.68
18/09/2024 0:00,Exports,-1212.83
18/09/2024 0:00,Imports,134.15
18/09/2024 0:00,Coal (Brown),3004.33
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),12.83
18/09/2024 0:00,Hydro,1.08
18/09/2024 0:00,Wind,2832.83
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0
18/09/2024 0:00,Battery (Charging),-8.65
18/09/2024 0:00,Exports,-836.08
18/09/2024 0:00,Imports,192.17
18/09/2024 0:00,Coal (Brown),3041
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),8.38
18/09/2024 0:00,Hydro,26.92
18/09/2024 0:00,Wind,2641.17
18/09/2024 0:00,Solar (Utility),0
18/09/2024 0:00,Solar (Rooftop),0.58
18/09/2024 0:00,Battery (Charging),-0.43
18/09/2024 0:00,Exports,-752.85
18/09/2024 0:00,Imports,304.98
18/09/2024 0:00,Coal (Brown),3210.67
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),13.02
18/09/2024 0:00,Hydro,120.1
18/09/2024 0:00,Wind,2644.17
18/09/2024 0:00,Solar (Utility),6.47
18/09/2024 0:00,Solar (Rooftop),16.09
18/09/2024 0:00,Battery (Charging),-0.18
18/09/2024 0:00,Exports,-560.58
18/09/2024 0:00,Imports,224.22
18/09/2024 0:00,Coal (Brown),3348.67
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),19.48
18/09/2024 0:00,Hydro,115.51
18/09/2024 0:00,Wind,2659.67
18/09/2024 0:00,Solar (Utility),70.29
18/09/2024 0:00,Solar (Rooftop),134.71
18/09/2024 0:00,Battery (Charging),-0.42
18/09/2024 0:00,Exports,-192.48
18/09/2024 0:00,Imports,91.16
18/09/2024 0:00,Coal (Brown),3053.5
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),4.57
18/09/2024 0:00,Hydro,6.79
18/09/2024 0:00,Wind,2696
18/09/2024 0:00,Solar (Utility),190.23
18/09/2024 0:00,Solar (Rooftop),413.15
18/09/2024 0:00,Battery (Charging),-7.93
18/09/2024 0:00,Exports,-390.6
18/09/2024 0:00,Imports,206.77
18/09/2024 0:00,Coal (Brown),2895
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),4.47
18/09/2024 0:00,Hydro,1.03
18/09/2024 0:00,Wind,2601.17
18/09/2024 0:00,Solar (Utility),302.08
18/09/2024 0:00,Solar (Rooftop),797.64
18/09/2024 0:00,Battery (Charging),-67.03
18/09/2024 0:00,Exports,-531.02
18/09/2024 0:00,Imports,312.23
18/09/2024 0:00,Coal (Brown),2729.33
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),2.58
18/09/2024 0:00,Hydro,1.02
18/09/2024 0:00,Wind,2393.67
18/09/2024 0:00,Solar (Utility),367.4
18/09/2024 0:00,Solar (Rooftop),1221.85
18/09/2024 0:00,Battery (Charging),-0.9
18/09/2024 0:00,Exports,-766.03
18/09/2024 0:00,Imports,524.5
18/09/2024 0:00,Coal (Brown),2428.33
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),6.18
18/09/2024 0:00,Hydro,11.02
18/09/2024 0:00,Wind,2163.5
18/09/2024 0:00,Solar (Utility),380.52
18/09/2024 0:00,Solar (Rooftop),1637.92
18/09/2024 0:00,Battery (Charging),-9.45
18/09/2024 0:00,Exports,-1074.5
18/09/2024 0:00,Imports,419.97
18/09/2024 0:00,Coal (Brown),2276.17
18/09/2024 0:00,Gas (Steam),0
18/09/2024 0:00,Gas (OCGT),0.1
18/09/2024 0:00,Battery (Discharging),1.68
18/09/2024 0:00,Hydro,13.49
